OrderID,ShipmentID,ShipDate,DeliveryDays,DeliveryDate,ShippingMode,ShippingCost,DeliveryStatus
44200,SH43200,2023-05-09,2,2023-05-11,Road,69.6,On Time
44201,SH43201,2023-09-21,5,2023-09-26,Air,446.6,On Time
44202,SH43202,2023-05-01,6,2023-05-07,Sea,227.47,Delayed
44203,SH43203,2023-02-19,7,2023-02-26,Road,215.68,Delayed
44204,SH43204,2023-03-12,2,2023-03-14,Air,212.74,On Time
44205,SH43205,2023-09-20,6,2023-09-26,Road,97.84,Delayed
44206,SH43206,2023-08-19,5,2023-08-24,Road,167.04,On Time
44207,SH43207,2023-09-10,3,2023-09-13,Sea,354.25,On Time
44208,SH43208,2023-08-21,2,2023-08-23,Sea,120.75,On Time
44209,SH43209,2023-08-14,2,2023-08-16,Road,138.45,On Time
44210,SH43210,2023-07-27,6,2023-08-02,Sea,144.93,Delayed
44211,SH43211,2023-12-08,7,2023-12-15,Road,290.7,Delayed
44212,SH43212,2023-01-30,7,2023-02-06,Sea,313.69,Delayed
44213,SH43213,2024-01-02,5,2024-01-07,Air,249.81,On Time
44214,SH43214,2023-08-09,7,2023-08-16,Air,467.07,Delayed
44215,SH43215,2023-12-04,4,2023-12-08,Air,197.2,On Time
44216,SH43216,2023-04-12,3,2023-04-15,Sea,198.93,On Time
44217,SH43217,2023-03-01,6,2023-03-07,Road,259.7,Delayed
44218,SH43218,2023-01-26,4,2023-01-30,Air,385.17,On Time
44219,SH43219,2023-08-17,5,2023-08-22,Sea,355.32,On Time
44220,SH43220,2023-06-20,3,2023-06-23,Sea,444.42,On Time
44221,SH43221,2023-09-05,3,2023-09-08,Sea,364.99,On Time
44222,SH43222,2023-11-22,2,2023-11-24,Air,188.82,On Time
44223,SH43223,2023-08-02,4,2023-08-06,Air,330.73,On Time
44224,SH43224,2023-12-30,2,2024-01-01,Sea,314.08,On Time
44225,SH43225,2023-09-25,5,2023-09-30,Sea,69.57,On Time
44226,SH43226,2023-01-22,7,2023-01-29,Road,358.29,Delayed
44227,SH43227,2023-05-05,4,2023-05-09,Sea,199.22,On Time
44228,SH43228,2023-04-08,3,2023-04-11,Road,180.52,On Time
44229,SH43229,2023-05-20,2,2023-05-22,Sea,237.03,On Time
44230,SH43230,2023-12-06,3,2023-12-09,Road,153.27,On Time
44231,SH43231,2023-12-21,7,2023-12-28,Road,176.09,Delayed
44232,SH43232,2023-04-05,3,2023-04-08,Road,64.66,On Time
44233,SH43233,2023-04-06,7,2023-04-13,Air,381.16,Delayed
44234,SH43234,2023-01-25,5,2023-01-30,Air,423.89,On Time
44235,SH43235,2023-05-17,6,2023-05-23,Sea,234.31,Delayed
44236,SH43236,2023-12-02,3,2023-12-05,Sea,87.93,On Time
44237,SH43237,2023-05-14,7,2023-05-21,Air,170.81,Delayed
44238,SH43238,2023-02-25,4,2023-03-01,Road,458.37,On Time
44239,SH43239,2023-10-21,4,2023-10-25,Road,365.34,On Time
44240,SH43240,2023-04-24,5,2023-04-29,Air,466.81,On Time
44241,SH43241,2023-05-13,4,2023-05-17,Road,474.28,On Time
44242,SH43242,2023-10-06,5,2023-10-11,Road,250.8,On Time
44243,SH43243,2023-09-23,2,2023-09-25,Road,290.53,On Time
44244,SH43244,2023-03-21,3,2023-03-24,Air,310.87,On Time
44245,SH43245,2023-09-22,4,2023-09-26,Road,151.56,On Time
44246,SH43246,2023-03-11,2,2023-03-13,Sea,466.52,On Time
44247,SH43247,2023-03-05,3,2023-03-08,Sea,425.55,On Time
44248,SH43248,2023-12-30,4,2024-01-03,Air,182.19,On Time
44249,SH43249,2023-06-26,2,2023-06-28,Road,402.75,On Time
44250,SH43250,2023-10-08,4,2023-10-12,Sea,360.62,On Time
44251,SH43251,2023-08-25,2,2023-08-27,Sea,339.04,On Time
44252,SH43252,2023-05-17,2,2023-05-19,Sea,100.74,On Time
44253,SH43253,2023-08-13,7,2023-08-20,Air,185.44,Delayed
44254,SH43254,2023-03-31,3,2023-04-03,Road,312.1,On Time
44255,SH43255,2023-04-19,4,2023-04-23,Air,113.54,On Time
44256,SH43256,2023-02-11,4,2023-02-15,Sea,373.25,On Time
44257,SH43257,2023-07-06,5,2023-07-11,Road,122.34,On Time
44258,SH43258,2023-07-08,4,2023-07-12,Air,149.12,On Time
44259,SH43259,2023-01-11,6,2023-01-17,Road,137.64,Delayed
44260,SH43260,2023-06-30,4,2023-07-04,Road,182.84,On Time
44261,SH43261,2023-07-07,3,2023-07-10,Road,304.83,On Time
44262,SH43262,2023-03-24,7,2023-03-31,Sea,91.36,Delayed
44263,SH43263,2023-06-28,5,2023-07-03,Air,286.69,On Time
44264,SH43264,2023-04-05,7,2023-04-12,Air,207.04,Delayed
44265,SH43265,2023-04-28,7,2023-05-05,Road,463.94,Delayed
44266,SH43266,2023-06-10,7,2023-06-17,Sea,475.63,Delayed
44267,SH43267,2023-09-04,4,2023-09-08,Sea,331.59,On Time
44268,SH43268,2023-10-12,3,2023-10-15,Road,332.09,On Time
44269,SH43269,2023-08-02,3,2023-08-05,Air,126.97,On Time
44270,SH43270,2023-06-03,7,2023-06-10,Air,204.73,Delayed
44271,SH43271,2023-06-17,6,2023-06-23,Road,74.95,Delayed
44272,SH43272,2023-05-25,5,2023-05-30,Air,251.42,On Time
44273,SH43273,2023-01-26,6,2023-02-01,Road,393.0,Delayed
44274,SH43274,2023-07-20,3,2023-07-23,Air,423.48,On Time
44275,SH43275,2023-08-22,3,2023-08-25,Road,50.05,On Time
44276,SH43276,2023-01-06,3,2023-01-09,Sea,365.61,On Time
44277,SH43277,2023-10-17,6,2023-10-23,Sea,74.36,Delayed
44278,SH43278,2023-06-23,4,2023-06-27,Air,129.78,On Time
44279,SH43279,2023-07-04,2,2023-07-06,Sea,288.69,On Time
44280,SH43280,2023-09-09,5,2023-09-14,Air,398.66,On Time
44281,SH43281,2023-10-19,2,2023-10-21,Sea,439.25,On Time
44282,SH43282,2023-10-14,5,2023-10-19,Road,185.88,On Time
44283,SH43283,2023-12-26,4,2023-12-30,Sea,273.42,On Time
44284,SH43284,2023-04-24,5,2023-04-29,Air,396.39,On Time
44285,SH43285,2023-11-03,2,2023-11-05,Air,185.43,On Time
44286,SH43286,2023-12-17,6,2023-12-23,Air,416.47,Delayed
44287,SH43287,2023-12-07,7,2023-12-14,Sea,310.88,Delayed
44288,SH43288,2023-05-12,2,2023-05-14,Air,66.03,On Time
44289,SH43289,2023-07-07,5,2023-07-12,Road,114.5,On Time
44290,SH43290,2023-01-30,4,2023-02-03,Road,120.2,On Time
44291,SH43291,2023-06-09,2,2023-06-11,Air,65.64,On Time
44292,SH43292,2023-08-25,2,2023-08-27,Air,102.52,On Time
44293,SH43293,2023-10-06,3,2023-10-09,Sea,87.78,On Time
44294,SH43294,2023-04-13,7,2023-04-20,Road,424.91,Delayed
44295,SH43295,2023-08-14,4,2023-08-18,Road,285.86,On Time
44296,SH43296,2023-10-03,2,2023-10-05,Road,106.15,On Time
44297,SH43297,2023-11-21,7,2023-11-28,Sea,184.93,Delayed
44298,SH43298,2023-08-21,5,2023-08-26,Air,275.34,On Time
44299,SH43299,2023-12-09,6,2023-12-15,Sea,165.88,Delayed
44300,SH43300,2023-10-03,2,2023-10-05,Road,74.25,On Time
44301,SH43301,2024-01-02,5,2024-01-07,Road,499.0,On Time
44302,SH43302,2023-04-25,3,2023-04-28,Sea,341.31,On Time
44303,SH43303,2023-05-20,6,2023-05-26,Air,316.04,Delayed
44304,SH43304,2023-08-05,3,2023-08-08,Air,160.8,On Time
44305,SH43305,2023-11-11,3,2023-11-14,Sea,399.23,On Time
44306,SH43306,2023-10-02,5,2023-10-07,Road,493.19,On Time
44307,SH43307,2023-11-25,5,2023-11-30,Sea,492.74,On Time
44308,SH43308,2023-12-16,2,2023-12-18,Sea,166.55,On Time
44309,SH43309,2023-07-04,3,2023-07-07,Air,158.79,On Time
44310,SH43310,2023-11-10,5,2023-11-15,Road,391.33,On Time
44311,SH43311,2023-07-15,6,2023-07-21,Sea,144.39,Delayed
44312,SH43312,2023-10-08,2,2023-10-10,Sea,297.99,On Time
44313,SH43313,2023-09-30,3,2023-10-03,Road,387.81,On Time
44314,SH43314,2023-10-28,2,2023-10-30,Air,449.44,On Time
44315,SH43315,2023-03-14,5,2023-03-19,Sea,97.72,On Time
44316,SH43316,2023-07-17,4,2023-07-21,Sea,70.12,On Time
44317,SH43317,2023-09-28,3,2023-10-01,Road,271.11,On Time
44318,SH43318,2023-11-29,2,2023-12-01,Road,459.2,On Time
44319,SH43319,2023-08-30,7,2023-09-06,Road,254.39,Delayed
44320,SH43320,2023-04-20,2,2023-04-22,Road,421.43,On Time
44321,SH43321,2023-10-21,3,2023-10-24,Sea,360.57,On Time
44322,SH43322,2023-10-29,5,2023-11-03,Air,128.68,On Time
44323,SH43323,2023-04-11,7,2023-04-18,Sea,337.86,Delayed
44324,SH43324,2023-03-23,4,2023-03-27,Road,99.25,On Time
44325,SH43325,2023-09-28,6,2023-10-04,Air,182.3,Delayed
44326,SH43326,2023-12-17,6,2023-12-23,Air,242.05,Delayed
44327,SH43327,2023-01-19,5,2023-01-24,Air,208.41,On Time
44328,SH43328,2023-07-14,7,2023-07-21,Road,291.3,Delayed
44329,SH43329,2023-08-02,3,2023-08-05,Air,106.75,On Time
44330,SH43330,2023-12-20,3,2023-12-23,Air,417.74,On Time
44331,SH43331,2023-05-08,7,2023-05-15,Sea,178.37,Delayed
44332,SH43332,2023-11-07,3,2023-11-10,Sea,393.89,On Time
44333,SH43333,2023-05-08,3,2023-05-11,Sea,405.82,On Time
44334,SH43334,2023-05-12,2,2023-05-14,Sea,104.68,On Time
44335,SH43335,2023-05-26,5,2023-05-31,Air,316.08,On Time
44336,SH43336,2023-09-14,6,2023-09-20,Air,276.58,Delayed
44337,SH43337,2023-01-25,5,2023-01-30,Air,308.21,On Time
44338,SH43338,2023-08-04,2,2023-08-06,Air,249.22,On Time
44339,SH43339,2023-05-11,4,2023-05-15,Sea,398.83,On Time
44340,SH43340,2023-01-14,6,2023-01-20,Road,132.1,Delayed
44341,SH43341,2023-05-22,4,2023-05-26,Sea,233.57,On Time
44342,SH43342,2023-09-26,7,2023-10-03,Sea,331.82,Delayed
44343,SH43343,2023-02-28,4,2023-03-04,Sea,178.1,On Time
44344,SH43344,2023-03-29,3,2023-04-01,Sea,359.45,On Time
44345,SH43345,2023-10-02,6,2023-10-08,Air,70.99,Delayed
44346,SH43346,2023-04-14,6,2023-04-20,Air,359.82,Delayed
44347,SH43347,2023-12-06,7,2023-12-13,Air,105.16,Delayed
44348,SH43348,2023-12-17,2,2023-12-19,Sea,467.8,On Time
44349,SH43349,2023-05-25,2,2023-05-27,Sea,231.71,On Time
44350,SH43350,2023-12-01,2,2023-12-03,Sea,224.58,On Time
44351,SH43351,2023-11-27,7,2023-12-04,Sea,176.16,Delayed
44352,SH43352,2023-06-27,4,2023-07-01,Air,125.66,On Time
44353,SH43353,2023-05-15,2,2023-05-17,Road,71.15,On Time
44354,SH43354,2023-12-11,4,2023-12-15,Sea,54.77,On Time
44355,SH43355,2023-09-22,2,2023-09-24,Air,221.6,On Time
44356,SH43356,2023-05-28,3,2023-05-31,Sea,319.52,On Time
44357,SH43357,2023-01-13,6,2023-01-19,Sea,208.57,Delayed
44358,SH43358,2023-11-25,5,2023-11-30,Air,332.15,On Time
44359,SH43359,2023-02-25,4,2023-03-01,Road,196.18,On Time
44360,SH43360,2023-08-20,6,2023-08-26,Road,183.44,Delayed
44361,SH43361,2023-05-03,3,2023-05-06,Road,384.99,On Time
44362,SH43362,2023-12-17,2,2023-12-19,Road,389.23,On Time
44363,SH43363,2023-08-22,3,2023-08-25,Sea,231.12,On Time
44364,SH43364,2023-06-13,2,2023-06-15,Road,286.95,On Time
44365,SH43365,2023-03-25,5,2023-03-30,Sea,369.17,On Time
44366,SH43366,2023-02-17,4,2023-02-21,Air,365.83,On Time
44367,SH43367,2024-01-01,7,2024-01-08,Road,233.08,Delayed
44368,SH43368,2023-10-19,5,2023-10-24,Road,248.24,On Time
44369,SH43369,2023-06-11,5,2023-06-16,Sea,324.94,On Time
44370,SH43370,2023-06-30,7,2023-07-07,Sea,258.57,Delayed
44371,SH43371,2023-12-29,3,2024-01-01,Road,99.65,On Time
44372,SH43372,2023-07-28,4,2023-08-01,Sea,122.63,On Time
44373,SH43373,2023-02-10,4,2023-02-14,Road,499.45,On Time
44374,SH43374,2023-08-03,2,2023-08-05,Road,483.97,On Time
44375,SH43375,2023-12-20,5,2023-12-25,Sea,152.5,On Time
44376,SH43376,2023-06-04,3,2023-06-07,Road,360.13,On Time
44377,SH43377,2023-12-06,3,2023-12-09,Air,180.29,On Time
44378,SH43378,2023-10-22,2,2023-10-24,Air,181.95,On Time
44379,SH43379,2023-06-16,2,2023-06-18,Road,366.98,On Time
44380,SH43380,2023-10-01,5,2023-10-06,Sea,81.96,On Time
44381,SH43381,2023-01-26,3,2023-01-29,Sea,288.39,On Time
44382,SH43382,2023-04-26,3,2023-04-29,Air,58.58,On Time
44383,SH43383,2023-12-19,4,2023-12-23,Air,278.87,On Time
44384,SH43384,2023-09-19,2,2023-09-21,Air,193.18,On Time
44385,SH43385,2023-11-03,2,2023-11-05,Air,442.63,On Time
44386,SH43386,2024-01-01,5,2024-01-06,Air,374.74,On Time
44387,SH43387,2023-08-15,7,2023-08-22,Sea,228.37,Delayed
44388,SH43388,2023-04-14,5,2023-04-19,Sea,149.01,On Time
44389,SH43389,2023-05-12,3,2023-05-15,Sea,229.56,On Time
44390,SH43390,2023-09-23,3,2023-09-26,Air,58.96,On Time
44391,SH43391,2023-01-14,2,2023-01-16,Sea,442.66,On Time
44392,SH43392,2023-11-19,5,2023-11-24,Air,345.36,On Time
44393,SH43393,2023-07-01,7,2023-07-08,Sea,100.86,Delayed
44394,SH43394,2023-12-17,6,2023-12-23,Road,169.26,Delayed
44395,SH43395,2023-06-11,3,2023-06-14,Road,490.2,On Time
44396,SH43396,2023-04-25,5,2023-04-30,Road,394.47,On Time
44397,SH43397,2023-01-19,5,2023-01-24,Sea,358.38,On Time
44398,SH43398,2023-04-16,3,2023-04-19,Air,58.98,On Time
44399,SH43399,2023-07-06,5,2023-07-11,Air,294.47,On Time
44400,SH43400,2023-12-10,6,2023-12-16,Sea,284.14,Delayed
44401,SH43401,2023-04-05,5,2023-04-10,Air,82.74,On Time
44402,SH43402,2023-10-29,4,2023-11-02,Air,298.3,On Time
44403,SH43403,2023-05-25,6,2023-05-31,Sea,244.4,Delayed
44404,SH43404,2023-05-25,2,2023-05-27,Air,347.21,On Time
44405,SH43405,2023-10-29,7,2023-11-05,Air,252.58,Delayed
44406,SH43406,2023-04-11,2,2023-04-13,Air,432.52,On Time
44407,SH43407,2023-03-05,4,2023-03-09,Road,440.54,On Time
44408,SH43408,2023-03-27,2,2023-03-29,Sea,325.81,On Time
44409,SH43409,2023-10-05,6,2023-10-11,Air,254.92,Delayed
44410,SH43410,2023-06-18,5,2023-06-23,Sea,303.29,On Time
44411,SH43411,2023-10-24,3,2023-10-27,Sea,85.11,On Time
44412,SH43412,2023-05-11,3,2023-05-14,Air,368.79,On Time
44413,SH43413,2024-01-01,2,2024-01-03,Air,479.06,On Time
44414,SH43414,2023-03-10,4,2023-03-14,Air,264.36,On Time
44415,SH43415,2023-02-17,2,2023-02-19,Road,129.36,On Time
44416,SH43416,2023-11-07,3,2023-11-10,Sea,340.49,On Time
44417,SH43417,2023-05-30,3,2023-06-02,Air,405.19,On Time
44418,SH43418,2023-09-09,2,2023-09-11,Road,364.64,On Time
44419,SH43419,2023-05-19,3,2023-05-22,Road,326.98,On Time
44420,SH43420,2023-04-07,2,2023-04-09,Sea,239.01,On Time
44421,SH43421,2023-08-27,5,2023-09-01,Sea,420.54,On Time
44422,SH43422,2023-10-13,7,2023-10-20,Sea,417.67,Delayed
44423,SH43423,2023-11-18,2,2023-11-20,Sea,310.02,On Time
44424,SH43424,2023-02-06,2,2023-02-08,Sea,149.65,On Time
44425,SH43425,2023-10-25,4,2023-10-29,Air,353.66,On Time
44426,SH43426,2023-12-25,4,2023-12-29,Sea,64.48,On Time
44427,SH43427,2023-09-16,4,2023-09-20,Sea,201.61,On Time
44428,SH43428,2023-09-29,6,2023-10-05,Sea,170.27,Delayed
44429,SH43429,2023-12-22,5,2023-12-27,Sea,188.02,On Time
44430,SH43430,2023-11-22,5,2023-11-27,Sea,156.26,On Time
44431,SH43431,2023-02-18,4,2023-02-22,Air,410.11,On Time
44432,SH43432,2023-04-06,4,2023-04-10,Road,182.28,On Time
44433,SH43433,2023-07-02,4,2023-07-06,Air,471.64,On Time
44434,SH43434,2023-07-10,6,2023-07-16,Air,415.65,Delayed
44435,SH43435,2023-02-21,2,2023-02-23,Road,410.49,On Time
44436,SH43436,2023-07-26,3,2023-07-29,Sea,491.77,On Time
44437,SH43437,2023-11-01,6,2023-11-07,Air,86.64,Delayed
44438,SH43438,2023-11-30,3,2023-12-03,Sea,313.18,On Time
44439,SH43439,2023-05-06,4,2023-05-10,Road,303.7,On Time
44440,SH43440,2023-08-01,7,2023-08-08,Air,319.32,Delayed
44441,SH43441,2023-09-24,2,2023-09-26,Road,227.33,On Time
44442,SH43442,2023-05-17,4,2023-05-21,Air,156.49,On Time
44443,SH43443,2023-10-02,4,2023-10-06,Road,407.88,On Time
44444,SH43444,2023-10-06,3,2023-10-09,Road,453.57,On Time
44445,SH43445,2023-11-13,2,2023-11-15,Sea,191.5,On Time
44446,SH43446,2023-10-29,5,2023-11-03,Air,190.45,On Time
44447,SH43447,2023-09-26,7,2023-10-03,Air,207.31,Delayed
44448,SH43448,2023-10-26,2,2023-10-28,Air,283.81,On Time
44449,SH43449,2023-10-07,5,2023-10-12,Sea,279.55,On Time
44450,SH43450,2023-08-03,6,2023-08-09,Sea,382.02,Delayed
44451,SH43451,2023-03-05,3,2023-03-08,Sea,248.47,On Time
44452,SH43452,2023-02-24,3,2023-02-27,Road,442.63,On Time
44453,SH43453,2023-12-05,6,2023-12-11,Sea,476.57,Delayed
44454,SH43454,2024-01-02,5,2024-01-07,Road,86.61,On Time
44455,SH43455,2023-04-24,2,2023-04-26,Sea,465.84,On Time
44456,SH43456,2023-09-27,3,2023-09-30,Road,135.64,On Time
44457,SH43457,2023-11-21,4,2023-11-25,Road,70.3,On Time
44458,SH43458,2023-04-19,6,2023-04-25,Sea,125.15,Delayed
44459,SH43459,2023-10-11,4,2023-10-15,Sea,493.54,On Time
44460,SH43460,2023-06-18,3,2023-06-21,Air,83.01,On Time
44461,SH43461,2023-03-16,2,2023-03-18,Air,107.78,On Time
44462,SH43462,2023-08-25,3,2023-08-28,Sea,91.55,On Time
44463,SH43463,2023-04-03,7,2023-04-10,Air,109.5,Delayed
44464,SH43464,2023-03-28,3,2023-03-31,Road,221.43,On Time
44465,SH43465,2023-03-18,5,2023-03-23,Sea,313.06,On Time
44466,SH43466,2023-03-27,5,2023-04-01,Air,460.06,On Time
44467,SH43467,2023-09-03,3,2023-09-06,Road,151.17,On Time
44468,SH43468,2023-08-17,7,2023-08-24,Road,179.09,Delayed
44469,SH43469,2023-03-25,2,2023-03-27,Air,205.77,On Time
44470,SH43470,2023-01-16,2,2023-01-18,Sea,410.34,On Time
44471,SH43471,2023-10-30,6,2023-11-05,Road,74.86,Delayed
44472,SH43472,2023-07-01,3,2023-07-04,Air,140.48,On Time
44473,SH43473,2023-12-06,4,2023-12-10,Sea,114.17,On Time
44474,SH43474,2023-09-22,3,2023-09-25,Air,319.98,On Time
44475,SH43475,2023-03-20,5,2023-03-25,Road,373.49,On Time
44476,SH43476,2023-08-19,5,2023-08-24,Road,170.67,On Time
44477,SH43477,2023-08-23,5,2023-08-28,Air,492.47,On Time
44478,SH43478,2023-02-01,6,2023-02-07,Air,274.19,Delayed
44479,SH43479,2023-06-06,7,2023-06-13,Air,86.18,Delayed
44480,SH43480,2023-11-03,5,2023-11-08,Road,399.59,On Time
44481,SH43481,2023-07-06,5,2023-07-11,Air,172.6,On Time
44482,SH43482,2023-12-24,4,2023-12-28,Road,456.31,On Time
44483,SH43483,2023-09-14,5,2023-09-19,Road,450.84,On Time
44484,SH43484,2023-06-20,5,2023-06-25,Air,176.01,On Time
44485,SH43485,2023-03-23,4,2023-03-27,Sea,96.73,On Time
44486,SH43486,2023-10-15,4,2023-10-19,Road,494.65,On Time
44487,SH43487,2023-07-30,6,2023-08-05,Air,207.85,Delayed
44488,SH43488,2023-09-18,5,2023-09-23,Road,430.92,On Time
44489,SH43489,2023-02-07,6,2023-02-13,Air,153.14,Delayed
44490,SH43490,2023-10-14,3,2023-10-17,Road,57.54,On Time
44491,SH43491,2023-02-24,6,2023-03-02,Road,415.12,Delayed
44492,SH43492,2023-08-02,2,2023-08-04,Road,313.71,On Time
44493,SH43493,2023-12-10,2,2023-12-12,Sea,338.26,On Time
44494,SH43494,2023-04-11,6,2023-04-17,Air,367.75,Delayed
44495,SH43495,2023-03-28,4,2023-04-01,Sea,221.2,On Time
44496,SH43496,2023-08-02,3,2023-08-05,Air,103.88,On Time
44497,SH43497,2023-09-22,5,2023-09-27,Sea,266.05,On Time
44498,SH43498,2023-03-28,5,2023-04-02,Sea,317.92,On Time
44499,SH43499,2023-03-05,7,2023-03-12,Road,499.06,Delayed
44500,SH43500,2023-07-13,5,2023-07-18,Road,410.72,On Time
44501,SH43501,2023-04-05,4,2023-04-09,Air,95.16,On Time
44502,SH43502,2023-09-12,4,2023-09-16,Air,184.36,On Time
44503,SH43503,2023-05-20,2,2023-05-22,Sea,312.38,On Time
44504,SH43504,2023-02-19,2,2023-02-21,Sea,299.01,On Time
44505,SH43505,2023-05-03,3,2023-05-06,Sea,474.29,On Time
44506,SH43506,2023-02-10,5,2023-02-15,Sea,440.63,On Time
44507,SH43507,2023-02-04,4,2023-02-08,Air,97.87,On Time
44508,SH43508,2023-12-26,4,2023-12-30,Sea,396.77,On Time
44509,SH43509,2023-09-25,5,2023-09-30,Air,161.63,On Time
44510,SH43510,2023-01-11,3,2023-01-14,Road,154.26,On Time
44511,SH43511,2023-07-08,2,2023-07-10,Air,480.02,On Time
44512,SH43512,2023-04-08,4,2023-04-12,Sea,338.67,On Time
44513,SH43513,2023-05-14,7,2023-05-21,Air,160.48,Delayed
44514,SH43514,2023-06-14,6,2023-06-20,Sea,178.38,Delayed
44515,SH43515,2023-05-21,7,2023-05-28,Air,343.4,Delayed
44516,SH43516,2023-10-26,5,2023-10-31,Road,245.69,On Time
44517,SH43517,2023-03-23,3,2023-03-26,Air,494.05,On Time
44518,SH43518,2023-04-02,4,2023-04-06,Sea,180.39,On Time
44519,SH43519,2023-09-15,3,2023-09-18,Road,469.57,On Time
44520,SH43520,2023-05-29,6,2023-06-04,Road,260.01,Delayed
44521,SH43521,2023-06-30,6,2023-07-06,Sea,151.18,Delayed
44522,SH43522,2023-09-16,4,2023-09-20,Sea,309.26,On Time
44523,SH43523,2023-08-08,3,2023-08-11,Sea,404.38,On Time
44524,SH43524,2023-09-26,4,2023-09-30,Air,183.78,On Time
44525,SH43525,2023-11-15,7,2023-11-22,Air,326.84,Delayed
44526,SH43526,2023-03-21,4,2023-03-25,Sea,339.68,On Time
44527,SH43527,2023-06-18,2,2023-06-20,Road,113.95,On Time
44528,SH43528,2023-04-15,4,2023-04-19,Sea,135.28,On Time
44529,SH43529,2023-11-01,7,2023-11-08,Air,488.21,Delayed
44530,SH43530,2023-12-06,7,2023-12-13,Air,380.2,Delayed
44531,SH43531,2023-10-12,7,2023-10-19,Air,292.46,Delayed
44532,SH43532,2023-12-12,2,2023-12-14,Road,111.2,On Time
44533,SH43533,2023-08-05,6,2023-08-11,Road,329.23,Delayed
44534,SH43534,2023-03-18,7,2023-03-25,Road,223.06,Delayed
44535,SH43535,2023-08-15,4,2023-08-19,Road,77.61,On Time
44536,SH43536,2023-12-03,4,2023-12-07,Road,143.61,On Time
44537,SH43537,2023-10-20,4,2023-10-24,Air,480.11,On Time
44538,SH43538,2023-12-11,2,2023-12-13,Air,475.79,On Time
44539,SH43539,2023-03-12,2,2023-03-14,Road,112.71,On Time
44540,SH43540,2023-12-30,4,2024-01-03,Air,492.88,On Time
44541,SH43541,2023-07-11,5,2023-07-16,Air,57.47,On Time
44542,SH43542,2023-04-17,6,2023-04-23,Sea,128.44,Delayed
44543,SH43543,2023-03-13,3,2023-03-16,Road,140.7,On Time
44544,SH43544,2023-01-11,4,2023-01-15,Road,203.32,On Time
44545,SH43545,2023-08-03,5,2023-08-08,Air,254.78,On Time
44546,SH43546,2023-01-06,2,2023-01-08,Air,401.49,On Time
44547,SH43547,2023-01-29,6,2023-02-04,Sea,276.26,Delayed
44548,SH43548,2023-11-13,7,2023-11-20,Sea,367.11,Delayed
44549,SH43549,2023-08-30,4,2023-09-03,Road,202.37,On Time
44550,SH43550,2023-08-26,7,2023-09-02,Sea,458.51,Delayed
44551,SH43551,2023-04-03,4,2023-04-07,Road,447.39,On Time
44552,SH43552,2023-11-15,6,2023-11-21,Air,367.66,Delayed
44553,SH43553,2023-12-13,7,2023-12-20,Road,303.2,Delayed
44554,SH43554,2023-12-30,6,2024-01-05,Air,162.04,Delayed
44555,SH43555,2023-02-08,3,2023-02-11,Road,342.58,On Time
44556,SH43556,2023-08-09,6,2023-08-15,Air,378.88,Delayed
44557,SH43557,2023-06-03,5,2023-06-08,Road,489.58,On Time
44558,SH43558,2023-07-13,6,2023-07-19,Air,209.24,Delayed
44559,SH43559,2023-05-03,5,2023-05-08,Air,320.05,On Time
44560,SH43560,2023-06-22,5,2023-06-27,Air,460.53,On Time
44561,SH43561,2023-04-21,4,2023-04-25,Sea,138.53,On Time
44562,SH43562,2023-05-26,4,2023-05-30,Road,55.88,On Time
44563,SH43563,2023-03-09,7,2023-03-16,Air,264.89,Delayed
44564,SH43564,2023-11-20,5,2023-11-25,Sea,374.35,On Time
44565,SH43565,2023-07-18,4,2023-07-22,Air,152.92,On Time
44566,SH43566,2023-02-16,4,2023-02-20,Air,94.9,On Time
44567,SH43567,2023-05-31,6,2023-06-06,Sea,492.65,Delayed
44568,SH43568,2023-03-03,2,2023-03-05,Sea,65.0,On Time
44569,SH43569,2023-05-19,2,2023-05-21,Air,135.68,On Time
44570,SH43570,2023-04-02,5,2023-04-07,Road,408.97,On Time
44571,SH43571,2023-08-02,4,2023-08-06,Road,226.66,On Time
44572,SH43572,2023-06-20,5,2023-06-25,Sea,458.91,On Time
44573,SH43573,2023-04-24,3,2023-04-27,Air,292.31,On Time
44574,SH43574,2023-12-08,5,2023-12-13,Road,485.06,On Time
44575,SH43575,2023-03-08,6,2023-03-14,Air,288.24,Delayed
44576,SH43576,2023-10-31,3,2023-11-03,Road,395.41,On Time
44577,SH43577,2023-04-29,4,2023-05-03,Sea,466.25,On Time
44578,SH43578,2023-08-14,4,2023-08-18,Road,426.67,On Time
44579,SH43579,2023-06-02,6,2023-06-08,Air,147.77,Delayed
44580,SH43580,2023-06-18,6,2023-06-24,Road,362.33,Delayed
44581,SH43581,2023-04-07,6,2023-04-13,Air,196.69,Delayed
44582,SH43582,2023-09-19,4,2023-09-23,Sea,394.48,On Time
44583,SH43583,2023-09-18,5,2023-09-23,Road,381.92,On Time
44584,SH43584,2023-05-02,4,2023-05-06,Air,333.84,On Time
44585,SH43585,2023-03-17,7,2023-03-24,Road,173.59,Delayed
44586,SH43586,2023-12-29,6,2024-01-04,Air,285.63,Delayed
44587,SH43587,2023-04-07,3,2023-04-10,Sea,332.29,On Time
44588,SH43588,2023-10-21,2,2023-10-23,Road,180.71,On Time
44589,SH43589,2023-06-28,2,2023-06-30,Air,199.32,On Time
44590,SH43590,2023-01-29,4,2023-02-02,Air,135.35,On Time
